id,sentiment
Best GTA in your pocket Gta SA has done a wonderful job of coming from ps2 to android. Even though its not the best way to play it. Wether you've played the original or not it still deserves your attention.,movie
"""Super buggy, but still brings back some memories. I have a galaxy s6, & it's still not running perfectly but whatever.""",movie
I cant download it Its too big of a app and I delete every single app that I can to download it. Its sad because its one of favorite games of all time.,movie
Buggy want a refund please This is a great game but I had to turn down the settings so I can barley play.I see one car on the screen and the game has a fit. Please refund me and I will take down my review. Please refund me.,movie
"""10 yrs later, still great game But make sure your device is powerful. Plus, you can Mod the game if you have root access, as well as use cheats (3rd party app required). Game also looks great, but make sure you're not running Cyanogenmod if you use a Galaxy S3 (used to run fine, but now I gotta use lowest settings &gt;:()""",game
It is so awsom I hop they make better graphics but I don't care this game is the best. It's worth it even if you have to pay for it,movie
"""Dude, San Andreas in full HD is freakin awesome! Resolution and effects ALL the way UP. Oh yeah and that's on a Note 3 and I get no lag.""",game
Will not install please reply Sorry to bug you but it will not install due to a 905 error and i love this game i played it everyday when i got home from school and wehn they brought it to mobile in was so exited but i have a galaxy s5 lifeproof with lollipop firmware is there anything i can do please rockstar help me i will give 3 stars until this issue is fixed,game
Great job Rockstar to bring a great classic to Google Play. I use my ps3 controller which makes it perfect. I had problems downloading the app but figured out just to have no other tabs open on my Droid and didn't have my screen timeout through the whole 2 hour download.,movie
When you put out a good game make shore you fix it where there's no big in it so people won't be mad that they bought the game and they can't play it cause it keeps meeting up. I hate that it's like I spent money on bull you know what I'm saying!,movie
"""Its OK but... Its a great game not going to lie,but it lags a lot. The people turn white and the frame rate drops. Please fix,five star if you do. But all in all great game""",game
"""Sony Xperia Z3 I haven't got that far in the game play yet but seems like the PS2 game with some touch friendly tweaks. Works pretty good with the dual shock 3 controller. Buttons are a little backwards but plays almost like the original PS2 game. Allow for controller mapping and the problem would be solved. 5 stars if controller issue gets fixed. Otherwise once you get the 2+ GB download done, it's a great game and a blast from the past.""",movie
Used to love it...now crashes are all I get It keeps on crashing on my loading screen and the fact that rocks target have not come out with an update is ridiculous,movie
To much storage!!! I have a Samsung tab 4 with tons of storage! But i hade to delete all of my games and 120 files! Minecraft doesn't even take up that much space! And it takes like 2 hours to download and my tablet downloaded minecraft in 5 second! And to top it all off its SLOW! I WANT MY CASH BACK!!!,movie
Just how I remember it I'm playing on a Sony xperia and it's extremely smooth I'm playing on maxed out graphics it slows down a little when I come out of a cut scene but other than that no glitches no problems great game,movie
2 devices on the supported list.... And none of them work. I download them and the installation fails. Fix this asap. Motorola droid mini and Google Nexus 7.,game
Great Game! Because of the ability to change the game performance according to device the game is even playable mid range phones.. Only wish-a few minor lags especially while on traffic roads.. Please look into this,game
"""Disappointment Although there are improvements to the game, the textures look really muddy and overall make the game look ugly, even with all display settings turned up on a powerful samsung tab s 10.5""",game
A classic now on android! This is my most favourite GTA of all time and I was upset when I sold my PS2 but its now on android and its Just the same as before but I like the new checkpoint save system that's makes it so much better to reload if you forget to save 5 stars to Rockstar :),movie
"""Why not in full screen my sony xperia z running android kitkat 4.4.4 but not in full screen multitask, home and back button not disappear. Sometimes will lag all object will be transparent including building and road.""",movie
